3.007410,-4.025356,5.018184,-3.855943,-3.013765,-0.059857,0.844675,-0.036165,-0.289318,-0.449319,-0.334157,0.029105,0.353781,11.123480,-0.407695,0.152635,0.353394
2.809721,-4.170272,5.014853,-4.049799,-2.782516,-0.072526,0.848860,-0.045568,-0.283029,-0.444558,-0.402737,0.135444,0.354725,11.163935,-0.468010,0.230323,0.356557
2.602642,-4.303585,5.011025,-4.231022,-2.549862,-0.079665,0.853483,-0.055311,-0.274014,-0.440228,-0.462180,0.213602,0.357445,11.182762,-0.517735,0.280612,0.360757
2.386877,-4.425250,5.006980,-4.396849,-2.316681,-0.081227,0.858305,-0.065512,-0.262949,-0.436183,-0.511390,0.265321,0.361205,11.183219,-0.556371,0.306846,0.365262
2.163250,-4.535252,5.002989,-4.545192,-2.083413,-0.077622,0.863114,-0.076228,-0.250472,-0.432279,-0.549806,0.293665,0.365303,11.168772,-0.583845,0.313222,0.369428
1.932674,-4.633592,4.999292,-4.674644,-1.850150,-0.069638,0.867738,-0.087458,-0.237158,-0.428388,-0.577303,0.302566,0.369121,11.142876,-0.600439,0.304362,0.372734
1.696114,-4.720265,4.996082,-4.784455,-1.616737,-0.058323,0.872054,-0.099147,-0.223497,-0.424405,-0.594121,0.296410,0.372155,11.108822,-0.606725,0.284955,0.374804
1.454559,-4.795258,4.993496,-4.874469,-1.382869,-0.044861,0.875987,-0.111195,-0.209884,-0.420250,-0.600799,0.279690,0.374038,11.069621,-0.603526,0.259461,0.375410
1.208992,-4.858538,4.991611,-4.945035,-1.148180,-0.030446,0.879505,-0.123464,-0.196615,-0.415871,-0.598134,0.256709,0.374544,11.027928,-0.591874,0.231892,0.374472
0.960368,-4.910056,4.990448,-4.996907,-0.912319,-0.016183,0.882613,-0.135790,-0.183889,-0.411240,-0.587132,0.231361,0.373584,10.985994,-0.572968,0.205660,0.372033
0.709596,-4.949746,4.989975,-5.031125,-0.675009,-0.003008,0.885341,-0.147998,-0.171814,-0.406356,-0.568966,0.206982,0.371193,10.945646,-0.548131,0.183483,0.368242
0.457529,-4.977530,4.990117,-5.048907,-0.436085,0.008362,0.887741,-0.159907,-0.160416,-0.401237,-0.544926,0.186247,0.367501,10.908281,-0.518749,0.167354,0.363316
0.204958,-4.993327,4.990773,-5.051543,-0.195526,0.017449,0.889871,-0.171348,-0.149655,-0.395917,-0.516363,0.171137,0.362709,10.874892,-0.486209,0.158549,0.357512
-0.047394,-4.997057,4.991820,-5.040306,0.046535,0.024010,0.891798,-0.182166,-0.139438,-0.390445,-0.484627,0.162940,0.357056,10.846097,-0.451837,0.157671,0.351100
-0.298862,-4.988652,4.993131,-5.016376,0.289812,0.028014,0.893583,-0.192231,-0.129633,-0.384877,-0.451008,0.162292,0.350795,10.822187,-0.416836,0.164725,0.344330
-0.548838,-4.968062,4.994581,-4.980793,0.533871,0.029609,0.895282,-0.201441,-0.120088,-0.379274,-0.416677,0.169244,0.344163,10.803183,-0.382240,0.179209,0.337419
-0.796762,-4.935261,4.996056,-4.934417,0.778147,0.029083,0.896942,-0.209723,-0.110640,-0.373695,-0.382641,0.183349,0.337366,10.788892,-0.348872,0.200214,0.330536
-1.042111,-4.890255,4.997460,-4.877911,1.021967,0.026818,0.898596,-0.217034,-0.101132,-0.368200,-0.349706,0.203761,0.330570,10.778961,-0.317326,0.226537,0.323795
-1.284392,-4.833085,4.998716,-4.811746,1.264572,0.023251,0.900268,-0.223355,-0.091420,-0.362837,-0.318458,0.229339,0.323885,10.772933,-0.287964,0.256786,0.317260
-1.523130,-4.763832,4.999771,-4.736205,1.505145,0.018835,0.901965,-0.228694,-0.081383,-0.357649,-0.289260,0.258755,0.317376,10.770292,-0.260925,0.289482,0.310944
-1.757859,-4.682618,5.000593,-4.651415,1.742836,0.014008,0.903686,-0.233075,-0.070927,-0.352668,-0.262261,0.290587,0.311060,10.770503,-0.236152,0.323155,0.304822
-1.988117,-4.589610,5.001172,-4.557372,1.976788,0.009165,0.905419,-0.236536,-0.059990,-0.347916,-0.237419,0.323416,0.304918,10.773035,-0.213423,0.356418,0.298841
-2.213440,-4.485016,5.001515,-4.453977,2.206155,0.004639,0.907146,-0.239127,-0.048546,-0.343403,-0.214535,0.355900,0.298904,10.777388,-0.192393,0.388038,0.292932
-2.433356,-4.369085,5.001645,-4.341077,2.430124,0.000683,0.908843,-0.240898,-0.036596,-0.339134,-0.193288,0.386836,0.292955,10.783097,-0.172638,0.416972,0.287022
-2.647386,-4.242107,5.001596,-4.218504,2.647925,-0.002529,0.910485,-0.241902,-0.024175,-0.335102,-0.173278,0.415210,0.287004,10.789748,-0.153695,0.442408,0.281041
-2.855043,-4.104407,5.001406,-4.086102,2.858845,-0.004908,0.912051,-0.242191,-0.011341,-0.331296,-0.154065,0.440218,0.280987,10.796970,-0.135100,0.463768,0.274933
-3.055831,-3.956348,5.001119,-3.943770,3.062230,-0.006441,0.913518,-0.241808,0.001828,-0.327701,-0.135208,0.461291,0.274850,10.804438,-0.116422,0.480713,0.268657
-3.249253,-3.798320,5.000775,-3.791475,3.257491,-0.007181,0.914873,-0.240794,0.015237,-0.324301,-0.116292,0.478085,0.268555,10.811871,-0.097291,0.493127,0.262192
-3.434813,-3.630743,5.000412,-3.629278,3.444104,-0.007232,0.916106,-0.239179,0.028785,-0.321079,-0.096961,0.490472,0.262084,10.819026,-0.077410,0.501090,0.255540
