55.060000,0.086808,0.491355
55.076000,0.133151,0.491355
55.092000,0.096789,0.458075
55.108000,0.096789,0.458075
55.120000,0.096789,0.458075
55.136000,0.081086,0.448788
55.152000,0.120663,0.444173
55.168000,0.120663,0.444173
55.180000,0.104729,0.437615
55.196000,0.096841,0.433425
55.212000,0.096841,0.433425
55.228000,0.122720,0.427124
55.240000,0.114088,0.430119
